"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.604050167E0,1.073629037E-1,-2.352378517E-2,-3.168813139E-2,1.143866217E-1
2.614070167E0,1.214265227E-1,-2.698296495E-2,-2.297134139E-2,1.264917521E-1
2.624090167E0,1.120635569E-1,2.221837826E-2,-1.404532697E-2,1.151050317E-1
2.634111167E0,1.141416207E-1,1.313167252E-2,-9.077467024E-3,1.152525523E-1
2.644131167E0,1.094252244E-1,2.091022441E-3,1.025569625E-3,1.094500064E-1
2.654151167E0,1.171768904E-1,-2.583781444E-2,1.000867784E-2,1.204084296E-1
2.664171167E0,9.451538324E-2,6.531810388E-3,2.078475617E-2,9.699396015E-2
2.674192167E0,1.036580205E-1,1.509088906E-3,2.459440753E-2,1.065464567E-1
2.684212167E0,1.027339995E-1,3.878949955E-2,2.337107621E-2,1.122724683E-1
2.694232167E0,1.226778850E-1,3.789521009E-2,2.687073685E-2,1.311790643E-1
2.704253167E0,1.122942120E-1,6.507370621E-2,2.438358776E-2,1.320573233E-1
2.714273167E0,1.243636608E-1,2.437075227E-2,1.611979865E-2,1.277501531E-1
2.724293167E0,1.317864805E-1,1.685752161E-2,1.276642550E-2,1.334722222E-1
2.734313167E0,1.197676435E-1,3.253688291E-2,6.722382270E-3,1.242904968E-1
2.744334167E0,1.385743171E-1,-1.520959660E-3,1.094289124E-3,1.385869840E-1
2.754354167E0,1.422617286E-1,-1.635290124E-2,-5.905563477E-3,1.433202445E-1
2.764374167E0,1.430458724E-1,1.171278208E-2,-1.236415934E-3,1.435299258E-1
2.774394167E0,1.655091047E-1,-3.911364824E-2,-7.642375422E-4,1.700697659E-1
2.784415167E0,1.597926170E-1,-9.732388891E-3,-3.246578854E-3,1.601216416E-1
2.794435167E0,1.514103264E-1,-6.764828227E-3,-7.957178168E-3,1.517701107E-1
2.804455167E0,1.655212194E-1,-4.207877815E-2,-8.920029737E-3,1.710189012E-1
2.814476167E0,1.670378894E-1,-3.910056502E-2,-6.619324908E-3,1.716808846E-1
2.824496167E0,1.669075191E-1,-5.262120068E-2,-4.468428437E-3,1.750630673E-1
2.834516167E0,1.686814576E-1,-5.240921304E-2,-5.311052315E-3,1.767154974E-1
2.844536167E0,1.699637324E-1,-2.913812175E-2,-8.483460173E-3,1.726518739E-1
2.854557167E0,1.711589545E-1,1.396883628E-3,-6.446939893E-3,1.712860240E-1
2.864577167E0,1.672683209E-1,3.511842340E-2,-2.957960591E-3,1.709407628E-1
2.874597167E0,1.719797254E-1,4.788428545E-2,-2.120130230E-3,1.785341023E-1
2.884617167E0,1.702394336E-1,4.078971595E-2,-5.508838221E-4,1.750587592E-1
2.894638167E0,1.777093410E-1,1.582577452E-2,-6.616713945E-4,1.784138527E-1
2.904658167E0,1.610376537E-1,2.948605269E-2,2.818231005E-3,1.637391084E-1
2.914678167E0,1.779513806E-1,7.209507748E-3,4.991103895E-3,1.781672865E-1
2.924699167E0,1.691017300E-1,4.794316739E-2,1.927977428E-3,1.757773008E-1
2.934719167E0,1.838708222E-1,1.736741513E-2,9.179765359E-3,1.849172097E-1
2.944739167E0,1.714486927E-1,4.339426011E-2,1.426257938E-2,1.774292456E-1
2.954759167E0,1.790890247E-1,1.825748384E-2,1.482690312E-2,1.806268295E-1
2.964780167E0,1.772848964E-1,1.536468160E-3,1.927400567E-2,1.783361503E-1
2.974800167E0,1.931533515E-1,1.009961241E-3,1.902073994E-2,1.940902516E-1
2.984820167E0,1.701696366E-1,2.579410002E-2,2.571053617E-2,1.740231953E-1
2.994841167E0,1.931415349E-1,-6.826694123E-3,2.215308696E-2,1.945276729E-1
